"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Sep-2023","EQ","22,520.00","22,639.95","22,380.00","22,533.50","22,580.00","22,532.50","22,490.96","23,395.35","17,880.00","38,301","861,426,299.10","15,119"
"21-Sep-2023","EQ","22,659.95","22,669.95","22,350.00","22,680.25","22,520.00","22,533.50","22,509.62","23,395.35","17,880.00","46,183","1,039,561,647.45","24,890"
"20-Sep-2023","EQ","22,556.05","22,826.55","22,556.05","22,819.40","22,620.90","22,680.25","22,675.17","23,395.35","17,880.00","57,450","1,302,688,407.70","20,214"
"18-Sep-2023","EQ","22,620.00","22,840.00","22,452.65","22,622.30","22,791.00","22,819.40","22,722.55","23,395.35","17,880.00","57,532","1,307,273,976.50","21,653"
"15-Sep-2023","EQ","22,500.00","22,701.00","22,318.95","22,477.70","22,619.95","22,622.30","22,582.61","23,395.35","17,880.00","116,141","2,622,766,895.85","39,054"
"14-Sep-2023","EQ","22,230.00","22,510.00","22,157.00","22,179.80","22,500.00","22,477.70","22,405.05","23,395.35","17,880.00","81,056","1,816,064,095.30","30,469"
"13-Sep-2023","EQ","22,275.55","22,569.15","22,150.05","22,317.75","22,188.55","22,179.80","22,328.74","23,395.35","17,880.00","50,825","1,134,858,002.60","16,313"
"12-Sep-2023","EQ","22,134.30","22,395.00","22,017.10","22,127.05","22,308.15","22,317.75","22,253.64","23,395.35","17,880.00","49,379","1,098,862,605.95","18,526"
"11-Sep-2023","EQ","21,910.00","22,199.95","21,873.40","21,883.25","22,150.00","22,127.05","22,056.00","23,395.35","17,880.00","46,977","1,036,124,839.00","14,721"
"08-Sep-2023","EQ","21,946.00","21,979.35","21,830.00","21,896.30","21,898.00","21,883.25","21,893.11","23,395.35","17,880.00","30,477","667,236,273.85","9,300"
"07-Sep-2023","EQ","21,978.30","22,085.10","21,822.35","22,004.10","21,900.00","21,896.30","21,901.02","23,395.35","17,880.00","41,159","901,424,251.15","15,550"
"06-Sep-2023","EQ","21,954.45","22,100.00","21,774.60","21,954.45","21,993.80","22,004.10","21,982.23","23,395.35","17,880.00","56,292","1,237,423,498.10","18,308"
"05-Sep-2023","EQ","21,754.55","21,998.60","21,754.55","21,738.20","21,980.00","21,954.45","21,905.40","23,395.35","17,880.00","62,313","1,364,991,364.10","18,583"
"04-Sep-2023","EQ","21,975.20","21,979.95","21,632.50","21,915.55","21,700.20","21,738.20","21,730.57","23,395.35","17,880.00","74,091","1,610,039,975.35","21,214"
"01-Sep-2023","EQ","22,050.00","22,109.70","21,860.00","21,986.40","21,910.00","21,915.55","21,930.47","23,395.35","17,880.00","35,849","786,185,493.65","13,941"
"31-Aug-2023","EQ","22,250.00","22,289.00","21,670.05","22,198.50","21,985.00","21,986.40","21,936.93","23,395.35","17,880.00","233,065","5,112,730,701.30","45,059"
"30-Aug-2023","EQ","22,063.00","22,280.00","22,010.15","22,063.00","22,140.05","22,198.50","22,167.72","23,395.35","17,880.00","64,832","1,437,177,309.45","15,439"
"29-Aug-2023","EQ","22,070.45","22,179.80","21,950.00","22,034.45","22,071.80","22,063.00","22,040.18","23,395.35","17,880.00","52,428","1,155,522,585.25","13,682"
"28-Aug-2023","EQ","22,191.50","22,214.55","22,000.00","22,188.50","22,005.75","22,034.45","22,080.14","23,395.35","17,880.00","41,507","916,480,222.45","11,531"
"25-Aug-2023","EQ","22,190.00","22,280.45","22,111.25","22,244.90","22,185.00","22,188.50","22,164.96","23,395.35","17,880.00","41,964","930,130,310.30","16,036"
"24-Aug-2023","EQ","22,283.00","22,290.00","22,143.30","22,183.15","22,210.00","22,244.90","22,233.86","23,395.35","17,880.00","46,020","1,023,202,285.40","20,218"
"23-Aug-2023","EQ","22,100.00","22,269.80","21,950.00","22,025.95","22,223.60","22,183.15","22,123.99","23,395.35","17,880.00","61,378","1,357,926,389.00","17,580"
"22-Aug-2023","EQ","22,034.35","22,092.45","21,906.05","22,034.35","22,008.65","22,025.95","22,015.02","23,395.35","17,880.00","40,522","892,092,520.40","10,483"
"21-Aug-2023","EQ","21,830.00","22,176.10","21,735.35","21,830.00","22,020.05","22,034.35","22,001.54","23,395.35","17,880.00","37,096","816,169,283.45","16,598"
"18-Aug-2023","EQ","21,667.45","21,880.00","21,450.00","21,667.45","21,799.00","21,830.00","21,728.88","23,395.35","17,880.00","65,667","1,426,870,092.35","18,325"
"17-Aug-2023","EQ","21,900.00","22,028.30","21,602.40","21,947.90","21,640.00","21,667.45","21,693.27","23,395.35","17,880.00","69,992","1,518,355,658.50","22,085"
"16-Aug-2023","EQ","22,130.00","22,130.00","21,785.35","21,899.50","21,945.00","21,947.90","21,915.05","23,395.35","17,880.00","28,930","634,002,320.05","9,676"
"14-Aug-2023","EQ","21,844.25","22,040.00","21,709.25","21,842.40","21,868.05","21,899.50","21,900.01","23,395.35","17,880.00","40,788","893,257,762.45","15,190"
"11-Aug-2023","EQ","21,989.75","22,010.00","21,750.00","21,989.75","21,801.00","21,842.40","21,877.26","23,395.35","17,880.00","38,363","839,277,234.40","12,803"
"10-Aug-2023","EQ","22,163.00","22,244.55","21,895.00","22,218.40","21,950.05","21,989.75","21,976.78","23,395.35","17,880.00","70,579","1,551,099,014.40","17,962"
"09-Aug-2023","EQ","22,280.00","22,356.25","22,162.60","22,229.25","22,200.00","22,218.40","22,226.80","23,395.35","17,880.00","37,285","828,726,058.20","13,128"
"08-Aug-2023","EQ","22,470.00","22,498.95","22,100.00","22,459.30","22,245.25","22,229.25","22,200.96","23,395.35","17,880.00","58,032","1,288,366,113.75","22,344"
"07-Aug-2023","EQ","22,454.50","22,551.60","22,150.00","22,454.50","22,440.00","22,459.30","22,367.20","23,395.35","17,880.00","41,246","922,557,526.55","15,753"
"04-Aug-2023","EQ","22,495.95","22,698.85","22,412.00","22,475.80","22,415.00","22,454.50","22,517.61","23,395.35","17,880.00","41,010","923,447,346.70","12,347"
"03-Aug-2023","EQ","22,887.95","22,887.95","22,401.95","22,882.30","22,441.00","22,475.80","22,621.18","23,395.35","17,880.00","44,971","1,017,297,017.00","17,889"
"02-Aug-2023","EQ","22,690.00","22,938.15","22,510.60","22,593.70","22,805.10","22,882.30","22,795.02","23,395.35","17,880.00","104,661","2,385,749,728.45","21,705"
"01-Aug-2023","EQ","22,608.30","22,690.00","22,425.00","22,553.30","22,650.00","22,593.70","22,523.51","23,395.35","17,880.00","65,019","1,464,456,079.85","15,070"
"31-Jul-2023","EQ","22,650.00","22,654.00","22,429.70","22,480.90","22,443.10","22,553.30","22,547.80","23,395.35","17,880.00","48,609","1,096,026,020.45","17,135"
"28-Jul-2023","EQ","22,325.30","22,631.85","22,187.30","22,325.30","22,441.00","22,480.90","22,457.80","23,395.35","17,880.00","67,211","1,509,410,941.30","21,012"
"27-Jul-2023","EQ","22,859.20","22,900.00","22,076.05","22,799.90","22,338.00","22,325.30","22,368.79","23,395.35","17,880.00","179,374","4,012,378,828.55","45,591"
"26-Jul-2023","EQ","22,790.90","22,900.00","22,702.00","22,772.90","22,785.05","22,799.90","22,787.91","23,395.35","17,880.00","34,462","785,316,863.35","10,945"
"25-Jul-2023","EQ","23,140.00","23,140.00","22,675.25","22,820.10","22,750.00","22,772.90","22,785.01","23,395.35","17,880.00","62,576","1,425,794,628.10","18,886"
"24-Jul-2023","EQ","22,980.15","23,048.60","22,707.75","22,982.55","22,850.00","22,820.10","22,844.49","23,395.35","17,880.00","42,081","961,318,814.55","12,824"
"21-Jul-2023","EQ","23,014.95","23,231.95","22,912.80","23,007.95","22,958.90","22,982.55","23,052.51","23,395.35","17,880.00","36,843","849,323,603.70","15,188"
"20-Jul-2023","EQ","22,941.00","23,084.50","22,751.00","22,940.95","23,049.80","23,007.95","22,933.38","23,395.35","17,880.00","37,792","866,698,171.25","13,505"
"19-Jul-2023","EQ","22,950.00","23,025.00","22,801.50","22,977.15","22,942.40","22,940.95","22,907.52","23,395.35","17,880.00","27,881","638,684,665.85","14,779"
"18-Jul-2023","EQ","23,190.00","23,190.00","22,820.50","23,070.75","22,970.00","22,977.15","22,995.14","23,395.35","17,880.00","32,584","749,273,555.25","14,120"
"17-Jul-2023","EQ","23,200.00","23,395.35","22,955.00","23,138.05","23,089.00","23,070.75","23,137.35","23,395.35","17,880.00","41,795","967,025,630.40","15,346"
"14-Jul-2023","EQ","22,820.75","23,200.00","22,800.00","22,820.75","23,156.00","23,138.05","22,982.05","23,392.45","17,880.00","45,457","1,044,695,259.70","15,641"
"13-Jul-2023","EQ","23,060.05","23,121.55","22,776.85","23,060.05","22,878.70","22,820.75","22,922.41","23,392.45","17,880.00","43,216","990,614,836.10","14,668"
"12-Jul-2023","EQ","22,939.00","23,100.00","22,817.00","22,852.30","23,085.00","23,060.05","23,012.41","23,392.45","17,880.00","48,090","1,106,666,684.35","20,757"
"11-Jul-2023","EQ","22,610.00","22,959.85","22,550.30","22,580.25","22,880.00","22,852.30","22,792.78","23,392.45","17,880.00","68,526","1,561,898,377.40","20,690"
"10-Jul-2023","EQ","22,869.00","23,042.40","22,550.00","22,906.20","22,557.65","22,580.25","22,654.03","23,392.45","17,880.00","36,388","824,334,963.25","12,855"
"07-Jul-2023","EQ","23,155.05","23,246.85","22,850.00","23,099.45","22,869.00","22,906.20","22,963.44","23,392.45","17,704.50","56,464","1,296,607,416.55","20,200"
"06-Jul-2023","EQ","22,935.00","23,392.45","22,905.00","22,899.90","23,094.75","23,099.45","23,124.72","23,392.45","17,704.50","90,367","2,089,711,831.10","27,187"
"05-Jul-2023","EQ","22,586.00","22,944.00","22,580.00","22,624.05","22,850.00","22,899.90","22,791.68","23,175.25","17,704.50","38,888","886,322,684.50","13,017"
"04-Jul-2023","EQ","22,748.00","22,845.00","22,525.50","22,632.55","22,586.00","22,624.05","22,639.07","23,175.25","17,704.50","30,149","682,545,211.65","10,707"
"03-Jul-2023","EQ","22,950.00","22,950.00","22,583.00","22,894.30","22,649.00","22,632.55","22,672.15","23,175.25","17,704.50","55,269","1,253,066,881.55","16,969"
"30-Jun-2023","EQ","22,750.00","22,946.25","22,625.00","22,744.10","22,920.10","22,894.30","22,797.51","23,175.25","17,051.00","36,862","840,361,795.45","16,449"
"28-Jun-2023","EQ","22,670.00","22,800.00","22,580.00","22,637.25","22,750.00","22,744.10","22,719.25","23,175.25","17,051.00","55,624","1,263,735,659.45","18,681"
"27-Jun-2023","EQ","22,631.35","22,870.00","22,505.10","22,630.80","22,546.30","22,637.25","22,658.88","23,175.25","17,051.00","44,133","1,000,004,359.75","16,186"
"26-Jun-2023","EQ","22,520.05","22,700.00","22,505.00","22,536.85","22,505.00","22,630.80","22,594.75","23,175.25","17,051.00","35,015","791,155,147.55","12,788"
"23-Jun-2023","EQ","22,532.90","22,619.95","22,453.65","22,532.90","22,550.00","22,536.85","22,524.47","23,175.25","16,537.55","43,515","980,152,203.90","10,746"
"22-Jun-2023","EQ","22,800.00","22,890.75","22,492.70","22,891.60","22,552.00","22,532.90","22,617.64","23,175.25","16,537.55","49,903","1,128,688,137.15","15,645"
"21-Jun-2023","EQ","22,956.10","23,069.70","22,765.00","22,955.55","22,920.00","22,891.60","22,858.71","23,175.25","16,537.55","64,642","1,477,632,851.60","20,302"
"20-Jun-2023","EQ","22,794.85","22,999.95","22,720.00","22,794.85","22,950.00","22,955.55","22,870.22","23,175.25","16,537.55","68,877","1,575,231,826.05","22,757"
"19-Jun-2023","EQ","23,025.00","23,150.00","22,761.25","22,968.55","22,799.00","22,794.85","22,925.78","23,175.25","16,537.55","43,331","993,396,770.30","12,651"
"16-Jun-2023","EQ","22,966.20","23,175.25","22,877.30","22,966.20","23,050.00","22,968.55","22,992.26","23,175.25","16,435.00","73,541","1,690,873,699.50","18,933"
"15-Jun-2023","EQ","22,728.75","23,000.00","22,632.50","22,728.75","22,953.70","22,966.20","22,920.09","23,000.00","16,435.00","73,757","1,690,516,754.60","19,137"
"14-Jun-2023","EQ","22,525.00","22,751.00","22,500.00","22,492.60","22,749.90","22,728.75","22,645.61","22,751.00","16,435.00","72,377","1,639,021,063.80","17,782"
"13-Jun-2023","EQ","22,349.00","22,678.00","22,292.35","22,289.35","22,498.85","22,492.60","22,526.07","22,678.00","16,435.00","83,347","1,877,479,976.70","20,258"
"12-Jun-2023","EQ","22,050.00","22,349.00","22,029.15","22,073.45","22,349.00","22,289.35","22,232.89","22,577.55","16,435.00","62,352","1,386,264,961.25","18,217"
"09-Jun-2023","EQ","22,100.90","22,280.00","22,040.90","22,148.90","22,125.00","22,073.45","22,117.54","22,577.55","16,435.00","70,915","1,568,465,022.90","16,991"
